student_id,age,gender,program,prior_gpa,total_logins,avg_session_duration,time_spent_on_materials,num_forum_posts,num_forum_replies,late_submissions,quiz_attempts,quiz_scores_avg,assignment_scores_avg,final_exam_score,text_feature_1,text_feature_2,text_feature_3,text_feature_4,text_feature_5,student_performance
S0723,39,Female,MSc,2.25,121,46.05,27.03,12,7,4,5,87.0,62.36,68.66,0.523,0.831,0.399,0.143,0.707,Fail
S0724,29,Male,Diploma,3.96,129,55.2,9.02,14,10,5,4,68.33,72.08,68.2,0.607,0.827,0.759,0.895,0.839,Pass
S0725,22,Female,BSc,2.79,122,11.69,38.6,15,13,1,5,73.04,99.02,70.82,0.686,0.466,0.02,0.308,0.728,Fail
S0726,34,Female,BSc,2.45,104,32.38,43.14,12,6,4,9,92.78,87.95,87.4,0.06,0.757,0.516,0.868,0.66,Fail
S0727,33,Male,BSc,2.34,115,43.96,9.87,16,6,1,8,69.58,51.56,93.08,0.798,0.172,0.173,0.211,0.333,Pass
S0728,32,Female,Diploma,3.34,125,14.76,41.74,12,11,4,5,61.06,61.14,44.61,0.904,0.774,0.365,0.918,0.779,Fail
S0729,32,Female,BSc,3.22,116,30.53,39.72,8,12,3,5,87.82,53.01,90.23,0.656,0.437,0.652,0.593,0.782,Fail
S0730,22,Male,MSc,3.29,120,57.11,20.61,14,5,1,1,43.03,49.14,68.34,0.226,0.886,0.592,0.807,0.347,Pass
S0731,38,Female,MSc,2.18,136,31.8,36.06,24,10,2,9,97.5,47.2,94.71,0.392,0.937,0.622,0.318,0.082,Fail
S0732,31,Female,BSc,3.79,135,59.27,5.0,16,8,3,3,60.4,97.94,94.13,0.434,0.849,0.251,0.86,0.162,Pass
S0733,19,Other,BSc,2.78,134,12.84,46.93,9,6,5,1,77.78,94.4,57.26,0.13,0.606,0.805,0.78,0.544,Pass
S0734,28,Male,BSc,2.63,122,45.89,29.77,18,17,4,5,81.13,68.99,75.63,0.639,0.258,0.551,0.208,0.928,Fail
S0735,36,Male,BSc,2.92,122,39.05,32.92,14,12,4,3,48.22,72.91,91.0,0.678,0.565,0.247,0.409,0.78,Fail
S0736,24,Female,BSc,2.78,133,35.03,34.91,18,8,5,6,89.37,90.32,56.93,0.239,0.129,0.307,0.794,0.883,Pass
S0737,23,Male,BSc,3.73,116,58.54,30.26,19,13,3,7,74.33,78.93,33.07,0.414,0.781,0.332,0.509,0.02,Fail
S0738,19,Female,Diploma,3.86,97,16.48,43.55,13,8,0,4,59.68,83.96,55.19,0.712,0.719,0.1,0.359,0.484,Pass
S0739,23,Female,Diploma,2.61,134,54.8,32.44,15,9,2,4,91.04,87.47,55.58,0.774,0.824,0.719,0.216,0.356,Pass
S0740,35,Male,BSc,3.73,118,44.56,45.85,14,8,1,2,77.5,68.98,86.47,0.247,0.637,0.647,0.016,0.732,Fail
S0741,19,Female,BSc,3.56,118,22.95,31.2,13,9,3,2,87.15,98.49,51.67,0.23,0.801,0.833,0.797,0.408,Fail
S0742,35,Female,BSc,3.86,118,55.08,12.7,15,8,1,7,99.54,77.7,92.58,0.348,0.435,0.527,0.25,0.932,Pass
S0743,32,Male,MSc,2.49,124,31.46,46.11,15,11,4,5,47.82,78.01,68.4,0.504,0.073,0.997,0.484,0.947,Fail
S0744,36,Other,Diploma,3.15,118,50.71,35.67,16,11,0,5,84.98,48.46,71.03,0.39,0.225,0.737,0.432,0.881,Fail
S0745,19,Female,BSc,2.55,121,29.44,36.47,14,7,5,2,85.46,99.26,86.49,0.464,0.338,0.967,0.83,0.206,Pass
S0746,37,Female,BSc,3.65,125,52.55,49.35,8,6,0,7,92.48,44.25,39.42,0.489,0.113,0.108,0.853,0.932,Fail
S0747,23,Female,MSc,2.01,122,41.83,8.38,10,11,1,2,64.48,99.14,31.26,0.739,0.989,0.045,0.332,0.132,Pass
S0748,18,Female,MSc,3.13,108,17.05,24.29,11,6,5,5,92.18,94.63,33.96,0.782,0.89,0.447,0.829,0.848,Fail
S0749,32,Other,BSc,2.68,113,42.48,15.76,17,10,4,5,78.39,91.39,32.15,0.14,0.377,0.188,0.67,0.387,Fail
S0750,27,Female,MSc,2.65,112,19.57,33.37,16,22,5,3,44.13,80.42,78.99,0.668,0.876,0.413,0.972,0.409,Fail
S0751,36,Female,BSc,3.29,121,30.6,41.31,11,13,5,2,41.89,76.53,47.15,0.214,0.529,0.399,0.125,0.023,Pass
S0752,34,Female,BSc,3.7,135,18.51,48.48,12,6,0,3,68.89,99.8,90.02,0.744,0.933,0.44,0.065,0.741,Pass
S0753,22,Male,MSc,3.22,118,11.1,25.46,16,4,2,5,87.15,98.44,91.8,0.867,0.324,0.222,0.337,0.908,Pass
S0754,21,Female,Diploma,3.71,124,20.59,40.38,13,10,4,6,63.05,88.71,54.93,0.418,0.654,0.074,0.282,0.228,Fail
S0755,27,Male,BSc,2.53,117,36.82,46.27,19,7,3,4,91.11,45.21,43.64,0.063,0.121,0.417,0.558,0.312,Pass
S0756,34,Male,Diploma,3.04,132,34.08,35.75,10,7,3,7,69.53,62.33,64.92,0.42,0.759,0.247,0.034,0.257,Fail
S0757,27,Male,BSc,2.9,98,35.07,15.92,17,7,3,2,41.58,91.96,87.11,0.921,0.018,0.129,0.065,0.377,Pass
S0758,34,Other,MSc,2.02,118,22.38,32.35,18,8,2,6,98.42,82.15,77.94,0.648,0.91,0.794,0.251,0.635,Pass
S0759,37,Female,BSc,3.11,124,44.26,48.65,14,10,4,9,69.38,47.32,31.8,0.664,0.091,0.427,0.311,0.157,Pass
S0760,22,Female,Diploma,3.32,120,45.21,49.44,12,12,5,5,79.01,60.89,30.5,0.059,0.027,0.859,0.331,0.493,Pass
S0761,19,Female,Diploma,3.18,131,27.9,33.91,12,13,1,4,51.96,41.17,37.97,0.292,0.166,0.261,0.17,0.758,Pass
S0762,23,Female,BSc,3.47,98,54.06,44.91,13,10,1,9,57.84,93.57,53.57,0.908,0.435,0.823,0.426,0.447,Pass
S0763,38,Other,Diploma,3.14,108,42.2,14.02,11,13,4,6,69.06,84.82,67.58,0.485,0.82,0.936,0.744,0.888,Fail
S0764,19,Female,Diploma,2.13,109,45.65,16.07,11,4,2,4,91.37,66.15,87.23,0.643,0.839,0.557,0.773,0.705,Fail
S0765,30,Male,MSc,2.23,103,23.87,47.88,18,9,4,1,46.12,85.62,40.0,0.749,0.234,0.154,0.653,0.483,Pass
S0766,28,Male,BSc,3.19,115,10.03,11.09,15,11,1,9,86.82,96.01,40.67,0.765,0.147,0.948,0.704,0.023,Pass
S0767,28,Female,Diploma,2.55,143,53.27,13.6,17,12,4,3,74.76,56.79,90.45,0.577,0.313,0.275,0.902,0.836,Fail
S0768,33,Female,Diploma,2.16,119,51.12,23.92,13,5,3,6,69.98,57.15,94.68,0.01,0.182,0.72,0.848,0.718,Fail
S0769,28,Male,BSc,2.86,137,16.16,31.53,22,11,5,1,92.6,68.96,68.59,0.525,0.985,0.797,0.468,0.583,Fail
S0770,36,Male,Diploma,3.11,100,28.71,32.17,14,13,4,6,47.09,82.41,84.94,0.045,0.965,0.363,0.662,0.667,Pass
S0771,32,Female,BSc,2.66,116,43.07,18.14,8,7,5,3,99.45,99.58,53.99,0.057,0.266,0.656,0.912,0.779,Fail
S0772,33,Male,BSc,3.44,126,42.61,46.43,11,10,0,3,91.28,49.78,96.24,0.58,0.232,0.949,0.404,0.15,Fail
S0773,28,Female,MSc,3.29,116,53.02,46.18,14,9,4,7,59.54,60.53,93.34,0.022,0.95,0.778,0.216,0.142,Fail
S0774,39,Other,MSc,2.67,158,17.01,22.64,17,2,1,9,67.09,61.81,89.47,0.959,0.241,0.462,0.611,0.062,Pass
S0775,33,Male,MSc,3.51,144,31.5,24.54,16,7,1,6,41.5,83.55,30.91,0.344,0.944,0.7,0.368,0.792,Fail
S0776,25,Male,BSc,3.3,107,14.86,36.61,17,6,5,1,71.66,93.2,66.63,0.837,0.152,0.587,0.367,0.507,Fail
S0777,21,Female,Diploma,3.27,122,29.48,34.83,18,6,1,9,72.86,51.03,31.87,0.469,0.504,0.522,0.069,0.178,Fail
S0778,25,Female,BSc,3.11,128,10.76,22.2,18,9,3,5,95.59,82.82,77.42,0.566,0.936,0.747,0.239,0.362,Fail
S0779,21,Female,BSc,2.02,133,54.91,23.64,16,7,1,2,63.28,94.58,42.84,0.335,0.77,0.972,0.355,0.015,Pass
S0780,20,Other,BSc,3.39,117,36.35,20.66,19,12,0,3,74.24,47.28,74.76,0.937,0.753,0.834,0.209,0.646,Pass
S0781,20,Male,MSc,2.75,123,52.49,15.59,17,8,4,5,84.44,78.1,36.86,0.233,0.012,0.157,0.923,0.215,Fail
S0782,35,Female,Diploma,3.89,121,13.0,25.62,16,8,2,2,76.51,52.14,82.96,0.585,0.968,0.076,0.808,0.598,Fail
S0783,36,Female,MSc,3.64,92,21.37,35.89,22,8,1,3,49.37,66.47,80.85,0.323,0.364,0.027,0.256,0.423,Fail
S0784,36,Female,Diploma,3.18,109,22.97,38.39,12,8,4,8,50.31,47.61,30.32,0.717,0.275,0.58,0.732,0.699,Pass
S0785,38,Male,BSc,2.5,114,29.33,40.05,18,11,3,6,48.3,81.02,85.44,0.59,0.58,0.721,0.336,0.45,Fail
S0786,22,Female,MSc,2.41,117,50.14,21.86,17,7,4,2,53.06,64.08,41.47,0.966,0.669,0.52,0.578,0.104,Fail
S0787,35,Female,BSc,2.68,121,29.33,39.41,16,11,1,2,59.7,74.04,37.65,0.592,0.836,0.524,0.177,0.448,Pass
S0788,27,Male,BSc,2.95,124,20.23,5.29,11,8,1,1,84.38,71.41,65.02,0.278,0.36,0.225,0.334,0.822,Pass
S0789,39,Male,BSc,2.59,118,13.25,26.47,19,15,5,7,43.66,81.64,71.31,0.758,0.491,0.783,0.976,0.406,Fail
S0790,38,Female,MSc,3.03,118,13.97,40.73,13,9,1,6,89.23,93.73,37.22,0.98,0.246,0.955,0.864,0.199,Pass
S0791,23,Male,MSc,2.33,108,48.0,33.35,19,11,0,6,55.75,56.78,51.33,0.35,0.708,0.192,0.591,0.535,Fail
S0792,18,Male,MSc,3.96,140,32.24,26.33,13,7,4,5,76.81,75.71,58.55,0.292,0.301,0.516,0.3,0.18,Pass
S0793,22,Male,BSc,2.22,112,46.31,34.01,15,11,5,3,73.17,74.43,96.05,0.773,0.582,0.438,0.181,0.594,Pass
S0794,26,Female,BSc,3.86,131,44.11,45.81,18,6,2,8,49.24,58.91,47.59,0.629,0.48,0.373,0.867,0.705,Pass
S0795,29,Female,MSc,3.83,130,16.77,30.49,17,8,0,3,57.24,69.98,48.23,0.356,0.593,0.234,0.011,0.869,Pass
S0796,31,Female,BSc,3.05,115,17.14,40.99,12,7,2,5,57.76,42.43,76.16,0.819,0.639,0.811,0.781,0.86,Fail
S0797,19,Male,Diploma,3.45,123,47.77,49.13,21,12,1,8,77.43,65.62,80.9,0.892,0.819,0.852,0.502,0.708,Pass
S0798,34,Female,MSc,2.87,138,46.06,36.75,17,13,2,3,87.31,56.23,30.76,0.333,0.861,0.859,0.066,0.347,Pass
S0799,31,Female,BSc,3.26,117,28.9,30.8,19,12,2,5,99.78,91.84,39.38,0.171,0.136,0.415,0.626,0.344,Fail
S0800,30,Female,Diploma,2.68,108,13.87,6.69,12,14,0,6,45.75,61.47,55.04,0.309,0.094,0.383,0.471,0.399,Pass
S0801,26,Other,MSc,2.6,145,10.6,21.85,9,8,0,1,96.32,51.53,74.24,0.68,0.288,0.716,0.883,0.591,Pass
S0802,32,Male,BSc,3.16,131,24.41,30.44,19,12,4,2,73.69,71.78,39.39,0.389,0.18,0.932,0.752,0.246,Pass
S0803,39,Female,MSc,3.0,112,10.46,40.87,11,17,2,7,61.41,88.66,54.99,0.151,0.049,0.191,0.732,0.63,Pass
S0804,32,Male,BSc,3.16,119,21.5,24.71,16,6,0,9,57.07,61.24,35.61,0.967,0.322,0.787,0.12,0.563,Pass
S0805,28,Female,Diploma,2.57,111,30.98,48.2,13,14,4,4,52.54,90.81,69.98,0.467,0.838,0.702,0.194,0.984,Pass
S0806,33,Male,Diploma,2.73,115,16.07,17.23,16,14,2,5,73.42,59.57,59.85,0.823,0.355,0.826,0.957,0.89,Pass
S0807,34,Male,Diploma,2.17,126,15.21,38.51,12,13,2,4,96.76,84.14,85.17,0.556,0.577,0.107,0.165,0.983,Pass
S0808,21,Male,MSc,2.1,109,54.82,23.86,8,11,5,3,50.93,46.92,70.17,0.77,0.026,0.548,0.345,0.312,Pass
S0809,18,Female,BSc,2.51,108,39.27,26.87,13,10,1,2,66.17,43.73,76.14,0.557,0.32,0.252,0.938,0.04,Fail
S0810,25,Male,MSc,2.15,108,56.72,41.11,15,18,0,3,52.23,84.25,76.98,0.436,0.511,0.44,0.657,0.026,Pass
S0811,34,Female,BSc,2.21,114,27.29,18.33,18,10,3,2,50.54,62.1,71.27,0.885,0.5,0.554,0.463,0.445,Pass
S0812,20,Male,MSc,3.63,110,43.86,9.36,22,9,5,8,92.0,63.58,31.13,0.187,0.504,0.421,0.468,0.014,Pass
S0813,37,Male,MSc,2.08,109,20.23,28.41,15,9,0,1,55.72,74.45,88.24,0.131,0.763,0.419,0.743,0.171,Pass
S0814,32,Female,BSc,3.32,127,40.92,28.8,13,9,5,5,54.88,99.21,94.17,0.698,0.289,0.705,0.087,0.334,Pass
S0815,32,Male,BSc,2.55,116,16.48,40.87,12,9,1,1,94.59,50.29,67.4,0.119,0.63,0.393,0.074,0.526,Pass
S0816,39,Male,Diploma,3.74,153,10.1,48.57,18,10,5,5,63.16,57.99,37.85,0.025,0.818,0.938,0.81,0.952,Pass
S0817,31,Female,Diploma,2.97,110,56.58,7.49,17,9,5,3,40.52,78.92,75.83,0.897,0.895,0.245,0.231,0.809,Fail
S0818,31,Male,BSc,2.61,102,37.74,31.63,16,7,4,9,83.27,82.06,55.46,0.491,0.942,0.897,0.893,0.326,Fail
S0819,19,Male,BSc,3.04,123,56.35,35.66,16,7,0,1,71.02,82.37,35.13,0.133,0.678,0.441,0.934,0.854,Pass
S0820,30,Male,BSc,2.76,114,26.69,49.36,17,11,2,1,86.45,75.72,89.79,0.929,0.568,0.526,0.847,0.512,Pass
S0821,31,Other,Diploma,3.13,148,26.39,47.42,14,9,3,8,74.22,75.3,79.82,0.9,0.034,0.359,0.835,0.21,Pass
S0822,36,Female,BSc,2.23,125,30.03,37.06,10,6,4,3,61.08,48.89,86.34,0.399,0.01,0.302,0.319,0.733,Fail
S0823,24,Female,MSc,3.99,99,45.3,28.48,12,12,0,7,43.99,90.08,85.73,0.677,0.445,0.729,0.428,0.435,Fail
S0824,20,Female,BSc,2.85,104,38.29,12.27,9,7,4,5,91.96,40.53,55.04,0.646,0.723,0.847,0.751,0.67,Fail
S0825,32,Male,MSc,2.7,108,56.27,22.29,16,13,2,2,52.43,65.05,63.75,0.561,0.308,0.261,0.843,0.717,Pass
S0826,31,Male,BSc,3.42,127,11.27,31.33,11,6,5,7,98.28,52.92,46.36,0.665,0.259,0.97,0.081,0.838,Pass
S0827,28,Female,MSc,2.73,125,45.41,37.63,13,9,3,7,54.75,46.26,82.84,0.211,0.392,0.428,0.663,0.547,Pass
S0828,32,Male,BSc,3.67,124,26.52,33.59,20,10,2,3,89.62,59.17,66.68,0.186,0.03,0.717,0.505,0.362,Fail
S0829,30,Male,MSc,2.91,142,19.01,37.14,13,6,3,6,87.32,79.43,75.5,0.285,0.823,0.796,0.826,0.219,Fail
S0830,35,Male,BSc,3.44,135,35.52,24.31,11,5,4,5,67.76,69.82,54.96,0.852,0.986,0.599,0.047,0.702,Fail
S0831,23,Male,MSc,2.21,145,35.25,37.74,15,18,5,1,64.1,92.41,77.54,0.538,0.712,0.188,0.606,0.539,Pass
S0832,20,Other,Diploma,3.69,116,16.85,11.47,12,8,5,1,82.2,75.98,76.98,0.602,0.728,0.544,0.322,0.309,Pass
S0833,36,Male,BSc,3.47,104,20.09,12.32,15,10,0,2,71.71,55.19,83.91,0.695,0.664,0.422,0.354,0.62,Fail
S0834,32,Female,Diploma,2.42,143,30.41,12.33,20,8,3,7,77.92,70.91,40.88,0.312,0.963,0.596,0.592,0.136,Fail
S0835,22,Male,MSc,2.29,127,30.44,45.09,16,12,2,3,68.21,53.64,73.66,0.61,0.295,0.452,0.538,0.478,Pass
S0836,27,Other,BSc,2.63,112,25.88,8.42,14,12,3,9,73.43,50.72,91.56,0.809,0.099,0.167,0.157,0.817,Pass
S0837,24,Male,BSc,3.95,111,17.43,41.07,21,10,4,3,51.35,97.3,36.59,0.118,0.971,0.969,0.992,0.98,Pass
S0838,34,Male,BSc,2.51,108,10.22,15.51,12,8,5,4,43.32,68.08,97.25,0.149,0.657,0.4,0.732,0.406,Pass
S0839,24,Female,MSc,2.91,138,58.51,26.08,22,13,4,8,61.36,79.07,44.54,0.383,0.904,0.495,0.74,0.65,Fail
S0840,39,Female,MSc,2.06,121,57.17,46.22,16,12,4,4,67.95,92.41,95.56,0.658,0.349,0.252,0.885,0.025,Pass
S0841,29,Male,BSc,2.79,121,34.18,31.37,14,5,0,7,94.36,59.33,90.76,0.173,0.133,0.949,0.005,0.008,Pass
S0842,34,Male,MSc,3.14,114,59.75,14.46,23,15,4,5,64.84,87.34,83.91,0.227,0.279,0.56,0.961,0.465,Pass
S0843,30,Male,Diploma,3.91,117,43.68,17.78,10,13,0,6,66.04,87.33,44.66,0.289,0.817,0.386,0.142,0.795,Fail
S0844,37,Male,Diploma,3.03,122,13.44,46.42,13,14,1,8,80.49,89.44,45.15,0.002,0.205,0.635,0.102,0.256,Pass
S0845,21,Male,MSc,3.64,121,15.89,24.22,14,8,3,4,52.41,51.37,48.15,0.393,0.396,0.973,0.676,0.037,Fail
S0846,27,Female,Diploma,3.09,116,55.81,31.41,18,12,5,6,92.3,97.77,86.73,0.221,0.616,0.713,0.381,0.857,Pass
S0847,20,Male,MSc,2.08,110,41.5,25.7,13,7,5,2,65.66,56.49,43.14,0.943,0.614,0.562,0.751,0.782,Pass
S0848,26,Male,BSc,2.63,129,52.16,22.03,20,6,2,9,95.85,86.61,70.66,0.215,0.484,0.447,0.941,0.112,Fail
S0849,30,Female,Diploma,3.15,113,54.91,15.05,13,8,5,9,56.28,49.74,84.43,0.943,0.573,0.288,0.869,0.05,Fail
S0850,35,Other,BSc,3.9,103,32.4,35.88,8,8,0,6,67.94,95.45,62.24,0.319,0.753,0.828,0.167,0.942,Pass
S0851,32,Female,BSc,3.72,104,12.43,37.32,14,5,5,6,86.69,65.67,88.85,0.054,0.434,0.097,0.098,0.914,Fail
S0852,21,Male,BSc,2.46,120,19.41,17.37,11,9,0,7,73.36,80.12,69.35,0.904,0.615,0.966,0.491,0.783,Fail
S0853,32,Male,Diploma,2.44,132,13.33,40.51,30,12,5,4,79.67,91.01,71.66,0.097,0.396,0.515,0.778,0.334,Fail
S0854,39,Other,Diploma,2.4,100,19.44,43.45,11,14,2,7,56.84,56.94,77.37,0.98,0.735,0.533,0.331,0.642,Pass
S0855,19,Male,BSc,3.84,122,30.53,46.43,15,10,3,1,59.71,63.34,89.22,0.673,0.679,0.586,0.4,0.817,Pass
S0856,32,Male,BSc,3.71,115,15.91,12.25,11,8,4,7,70.46,58.8,30.32,0.258,0.625,0.472,0.893,0.591,Fail
S0857,25,Female,BSc,3.55,122,18.34,18.68,14,7,3,1,52.15,56.97,57.48,0.856,0.953,0.127,0.555,0.884,Fail
S0858,25,Female,MSc,2.79,120,32.29,43.72,25,11,0,8,47.58,70.62,97.41,0.872,0.196,0.481,0.223,0.897,Fail
S0859,34,Female,BSc,3.01,124,27.01,13.93,14,10,4,6,90.63,72.8,36.91,0.003,0.218,0.409,0.221,0.974,Pass
S0860,29,Male,MSc,2.93,107,33.38,5.16,17,17,1,1,86.49,44.61,46.34,0.244,0.362,0.174,0.927,0.411,Fail
S0861,36,Male,BSc,2.51,126,31.46,44.19,13,8,2,1,95.92,80.4,69.97,0.262,0.246,0.586,0.978,0.974,Fail
S0862,27,Other,BSc,3.01,114,42.22,19.69,17,15,3,4,75.19,65.2,90.05,0.982,0.387,0.914,0.444,0.511,Pass
S0863,26,Male,BSc,2.06,132,56.86,23.65,15,9,4,7,65.22,93.37,36.8,0.52,0.064,0.177,0.886,0.896,Pass
S0864,22,Female,BSc,2.26,118,15.39,25.09,15,10,2,5,46.18,93.13,30.28,0.202,0.303,0.83,0.204,0.881,Pass
S0865,23,Female,Diploma,3.77,118,14.96,43.17,15,16,3,5,91.03,83.21,78.09,0.823,0.808,0.892,0.887,0.917,Pass
S0866,37,Female,BSc,3.5,117,52.64,20.21,17,8,0,8,67.38,91.23,71.81,0.88,0.607,0.158,0.609,0.942,Fail
S0867,19,Male,BSc,2.85,104,35.32,45.15,16,13,0,2,73.67,95.35,48.97,0.968,0.728,0.694,0.938,0.291,Fail
S0868,30,Male,BSc,3.03,94,48.32,32.76,16,6,0,4,58.81,74.64,97.03,0.151,0.29,0.949,0.212,0.225,Fail
S0869,23,Female,BSc,2.74,132,20.77,28.73,14,9,1,4,71.43,98.31,69.14,0.193,0.485,0.796,0.382,0.1,Pass
S0870,22,Female,BSc,3.48,111,51.44,19.65,9,14,5,8,86.91,97.32,76.44,0.74,0.61,0.479,0.964,0.47,Pass
S0871,18,Other,BSc,3.57,111,56.19,15.97,14,16,0,6,82.74,46.59,56.51,0.733,0.159,0.417,0.212,0.348,Pass
S0872,38,Male,MSc,3.53,107,41.77,33.08,12,13,0,9,99.34,71.37,94.51,0.48,0.174,0.803,0.376,0.897,Fail
S0873,39,Male,MSc,3.45,127,15.29,25.11,12,10,5,9,69.74,46.87,49.33,0.675,0.177,0.642,0.023,0.807,Pass
S0874,38,Other,BSc,2.41,115,54.76,45.97,19,16,0,4,71.78,81.05,82.42,0.974,0.678,0.926,0.295,0.424,Pass
S0875,23,Female,BSc,2.68,122,49.62,27.12,14,7,4,7,43.16,85.92,38.17,0.425,0.112,0.796,0.495,0.49,Fail
S0876,23,Female,Diploma,2.94,128,47.54,28.03,9,10,2,3,63.36,93.08,67.65,0.668,0.171,0.81,0.366,0.08,Pass
S0877,33,Male,BSc,2.66,115,11.84,23.75,14,13,1,6,95.33,79.0,70.45,0.19,0.253,0.178,0.242,0.996,Pass
S0878,21,Female,BSc,3.51,110,49.95,40.52,12,11,3,1,61.03,67.24,43.18,0.538,0.603,0.166,0.044,0.31,Pass
S0879,28,Female,BSc,2.66,103,16.9,24.12,20,17,5,5,85.97,49.36,52.66,0.77,0.559,0.011,0.789,0.104,Fail
S0880,26,Female,BSc,2.28,90,21.12,17.12,19,6,5,6,98.66,47.51,42.51,0.44,0.999,0.121,0.815,0.799,Pass
S0881,20,Male,MSc,2.8,128,38.86,43.79,16,8,5,5,47.61,69.14,89.15,0.445,0.988,0.308,0.316,0.152,Fail
S0882,36,Male,BSc,3.96,125,23.25,31.86,21,11,1,7,60.04,89.95,76.0,0.37,0.296,0.604,0.041,0.31,Fail
S0883,25,Female,MSc,2.45,123,43.07,31.62,13,20,2,4,68.46,85.04,61.25,0.005,0.006,0.82,0.75,0.744,Pass
S0884,22,Male,BSc,3.22,108,40.4,32.49,17,9,0,5,54.24,92.85,68.92,0.354,0.699,0.257,0.309,0.562,Fail
S0885,21,Female,BSc,2.87,108,15.41,37.35,10,11,5,4,40.75,88.66,54.08,0.7,0.266,0.679,0.962,0.494,Pass
S0886,23,Other,MSc,2.14,127,42.8,19.09,14,9,0,9,68.12,52.33,60.01,0.407,0.232,0.356,0.529,0.944,Pass
S0887,19,Male,BSc,2.98,121,56.2,6.52,22,9,3,2,72.2,52.02,73.36,0.261,0.231,0.961,0.606,0.735,Pass
S0888,37,Female,MSc,3.4,117,18.06,41.48,18,5,5,1,77.53,67.48,44.8,0.83,0.082,0.485,0.14,0.624,Fail
S0889,28,Male,BSc,3.03,129,39.85,10.8,9,6,1,4,89.63,51.47,39.39,0.954,0.056,0.274,1.0,0.005,Pass
S0890,21,Female,MSc,3.74,124,27.09,37.48,10,9,1,6,55.18,51.25,96.11,0.14,0.081,0.764,0.751,0.778,Fail
S0891,32,Other,BSc,2.58,122,32.98,8.7,15,11,3,8,43.66,56.07,46.58,0.775,0.835,0.773,0.484,0.745,Pass
S0892,23,Male,Diploma,2.17,135,24.35,21.89,12,15,1,4,45.39,41.35,64.67,0.598,0.367,0.837,0.788,0.173,Fail
S0893,39,Male,BSc,3.87,113,27.71,7.84,12,18,1,1,69.84,74.28,83.31,0.024,0.316,0.404,0.174,0.855,Fail
S0894,34,Male,Diploma,2.76,121,11.45,28.5,20,12,1,9,95.33,63.8,68.93,0.034,0.484,0.055,0.537,0.464,Pass
S0895,23,Male,BSc,3.15,121,59.08,34.39,13,13,5,3,98.93,54.24,74.44,0.78,0.69,0.844,0.544,0.822,Pass
S0896,36,Female,MSc,3.58,114,41.24,12.71,18,8,3,6,52.3,48.05,41.44,0.719,0.78,0.601,0.72,0.402,Fail
S0897,19,Other,BSc,2.65,115,35.04,21.72,15,11,5,8,49.12,67.35,57.64,0.085,0.417,0.173,0.629,0.263,Pass
S0898,32,Male,Diploma,3.43,120,29.19,46.86,9,5,3,5,61.21,76.12,78.32,0.958,0.271,0.098,0.881,0.414,Pass
S0899,28,Male,BSc,2.27,121,36.97,24.91,16,15,2,7,67.83,98.4,44.69,0.356,0.885,0.653,0.532,0.327,Pass
S0900,25,Male,BSc,2.58,124,29.01,41.11,24,11,1,9,88.48,55.23,63.85,0.292,0.58,0.501,0.276,0.184,Pass
S0901,36,Female,BSc,2.29,121,28.0,46.72,14,5,2,1,86.48,41.58,71.25,0.818,0.688,0.993,0.516,0.994,Fail
S0902,30,Male,BSc,3.62,141,33.2,48.85,15,7,4,8,95.36,84.16,85.25,0.461,0.535,0.209,0.15,0.94,Fail
S0903,29,Female,BSc,2.45,114,23.8,45.42,8,12,4,2,91.49,54.11,45.14,0.981,0.548,0.272,0.951,0.797,Fail
S0904,22,Female,Diploma,3.43,109,19.0,19.28,20,6,1,1,66.33,69.06,98.47,0.18,0.298,0.004,0.582,0.526,Pass
S0905,23,Female,Diploma,3.89,120,37.83,48.32,14,6,0,4,41.14,88.49,97.72,0.164,0.339,0.939,0.649,0.863,Fail
S0906,39,Male,BSc,3.06,109,52.14,41.56,14,12,4,6,54.2,42.22,30.86,0.838,0.921,0.042,0.262,0.416,Fail
S0907,21,Female,Diploma,3.08,136,17.64,42.67,14,13,0,8,76.6,48.49,55.76,0.64,0.608,0.246,0.193,0.437,Fail
S0908,36,Male,MSc,2.92,126,11.64,5.68,19,6,2,1,70.09,45.89,34.75,0.251,0.965,0.965,0.113,0.705,Fail
S0909,37,Male,BSc,2.65,122,22.34,47.94,15,11,1,1,54.41,54.02,52.21,0.228,0.717,0.767,0.048,0.695,Pass
S0910,18,Female,MSc,2.95,125,58.99,40.01,13,5,2,2,47.9,50.38,72.49,0.897,0.216,0.116,0.567,0.517,Fail
S0911,37,Female,MSc,3.21,120,51.44,39.56,12,9,5,9,52.96,59.0,72.61,0.886,0.451,0.414,0.714,0.077,Fail
S0912,34,Male,Diploma,3.97,109,39.79,8.67,10,8,2,4,55.58,84.78,36.77,0.057,0.505,0.089,0.939,0.654,Fail
S0913,29,Male,BSc,3.88,120,56.46,15.47,21,8,3,7,92.04,42.54,77.4,0.754,0.229,0.494,0.134,0.203,Fail
S0914,32,Male,MSc,3.72,117,32.26,48.3,16,14,1,3,82.62,44.43,89.24,0.568,0.28,0.917,0.995,0.004,Pass
S0915,18,Male,BSc,3.78,133,59.16,27.53,10,15,3,1,73.14,73.86,74.18,0.759,0.115,0.575,0.228,0.965,Fail
S0916,31,Male,BSc,2.94,117,24.82,22.9,10,12,2,1,41.26,71.22,51.7,0.876,0.595,0.176,0.783,0.52,Pass
